name	item	drop_rate	action	rank					
Azure Rathalos	Lrg Wyvern Tear	50	Tear	G Rank					
Azure Rathalos	Wyvern Tear	25	Tear	G Rank					
Azure Rathalos	A.Rathalos Shard	23	Tear	G Rank					
Azure Rathalos	Rathalos Mantle	2	Tear	G Rank					
Azure Rathalos	A.Rath Carapace	38	Capture	High Rank					
Azure Rathalos	A.Rathalos Wing	18	Capture	High Rank					
Azure Rathalos	Rath Medulla	13	Capture	High Rank					
Azure Rathalos	A.Rathalos Tail	12	Capture	High Rank					
Azure Rathalos	Rath Marrow	10	Capture	High Rank					
Azure Rathalos	Rathalos Plate	5	Capture	High Rank					
Azure Rathalos	Rathalos Ruby	4	Capture	High Rank					
Azure Rathalos	A.Rathalos Shard	34	Capture	G Rank					
Azure Rathalos	A.Rathalos Cortex	19	Capture	G Rank					
Azure Rathalos	A.Rathalos Lash	15	Capture	G Rank					
Azure Rathalos	Rathalos Fellwing	13	Capture	G Rank					
Azure Rathalos	Rath Medulla	10	Capture	G Rank					
Azure Rathalos	Rathalos Ruby	6	Capture	G Rank					
Azure Rathalos	Rathalos Mantle	3	Capture	G Rank					
Azure Rathalos	A.Rath Scale+	60	Break Part - Head	High Rank					
Azure Rathalos	A.Rath Carapace	30	Break Part - Head	High Rank					
Azure Rathalos	Rathalos Plate	6	Break Part - Head	High Rank					
Azure Rathalos	Rathalos Ruby	4	Break Part - Head	High Rank					
Azure Rathalos	A.Rathalos Shard	60	Break Part - Head	G Rank					
Azure Rathalos	A.Rathalos Cortex	32	Break Part - Head	G Rank					
Azure Rathalos	Rathalos Ruby	6	Break Part - Head	G Rank					
Azure Rathalos	Rathalos Mantle	2	Break Part - Head	G Rank					
Azure Rathalos	Rath Talon	60	Break Part - Wing	High Rank					
Azure Rathalos	A.Rathalos Wing	25	Break Part - Wing	High Rank					
Azure Rathalos	Wyvern Claw	15	Break Part - Wing	High Rank					
Azure Rathalos	Rath Ripper	65	Break Part - Wing	G Rank					
Azure Rathalos	Rathalos Fellwing	30	Break Part - Wing	G Rank					
Azure Rathalos	Wyvern Claw	5	Break Part - Wing	G Rank					
Silver Rathalos	S.Rathalos Shard	39	Body Carve	G Rank					
Silver Rathalos	S.Rath Cortex	28	Body Carve	G Rank					
Silver Rathalos	Rath Gleem	12	Body Carve	G Rank					
Silver Rathalos	Conflagrant Sac	11	Body Carve	G Rank					
Silver Rathalos	Rathalos Fellwing	10	Body Carve	G Rank					
Silver Rathalos	S.Rathalos Lash	60	Tail Carve	G Rank					
Silver Rathalos	S.Rathalos Shard	15	Tail Carve	G Rank					
Silver Rathalos	S.Rath Cortex	13	Tail Carve	G Rank					
Silver Rathalos	Rathalos Ruby	8	Tail Carve	G Rank					
Silver Rathalos	Rathalos Mantle	4	Tail Carve	G Rank					
Silver Rathalos	Lrg Wyvern Tear	60	Tear	G Rank					
Silver Rathalos	S.Rathalos Shard	20	Tear	G Rank					
Silver Rathalos	Rath Gleem	17	Tear	G Rank					
Silver Rathalos	Rathalos Mantle	3	Tear	G Rank					
Silver Rathalos	S.Rathalos Shard	38	Capture	G Rank					
Silver Rathalos	S.Rath Cortex	19	Capture	G Rank					
Silver Rathalos	Rath Gleem	18	Capture	G Rank					
Silver Rathalos	S.Rathalos Lash	15	Capture	G Rank					
Silver Rathalos	Rathalos Ruby	6	Capture	G Rank					
Silver Rathalos	Rathalos Mantle	4	Capture	G Rank					
Silver Rathalos	S.Rathalos Shard	60	Break Part - Head	G Rank					
Silver Rathalos	S.Rathalos Lash	31	Break Part - Head	G Rank					
Silver Rathalos	Rathalos Ruby	6	Break Part - Head	G Rank					
Silver Rathalos	Rathalos Mantle	3	Break Part - Head	G Rank					
Silver Rathalos	Rath Ripper	65	Break Part - Wing	G Rank					
Silver Rathalos	Rathalos Fellwing	25	Break Part - Wing	G Rank					
Silver Rathalos	S.Rathalos Shard	10	Break Part - Wing	G Rank					
Rathian	Rathian Scale	40	Body Carve	Low Rank					
Rathian	Rathian Shell	30	Body Carve	Low Rank					
Rathian	Rathian Webbing	15	Body Carve	Low Rank					
Rathian	Flame Sac	10	Body Carve	Low Rank					
Rathian	Rathian Spike	5	Body Carve	Low Rank					
Rathian	Rathian Scale+	38	Body Carve	High Rank					
Rathian	Rathian Carapace	25	Body Carve	High Rank					
Rathian	Inferno Sac	12	Body Carve	High Rank					
Rathian	Rathian Webbing	12	Body Carve	High Rank					
Rathian	Rathian Spike	8	Body Carve	High Rank					
Rathian	Rathian Spike+	5	Body Carve	High Rank					
Rathian	Rathian Shard	38	Body Carve	G Rank					
Rathian	Rathian Cortex	32	Body Carve	G Rank					
Rathian	Conflagrant Sac	14	Body Carve	G Rank					
Rathian	Rathian Carapace	8	Body Carve	G Rank					
Rathian	Rathian Spike+	6	Body Carve	G Rank					
Rathian	Rathian Surspike	2	Body Carve	G Rank					
Rathian	Rathian Scale	62	Tail Carve	Low Rank					
Rathian	Rathian Spike	20	Tail Carve	Low Rank					
Rathian	Rath Marrow	15	Tail Carve	Low Rank					
Rathian	Rathian Plate	3	Tail Carve	Low Rank					
Rathian	Rathian Scale+	55	Tail Carve	High Rank					
Rathian	Rathian Spike+	15	Tail Carve	High Rank					
Rathian	Rath Medulla	10	Tail Carve	High Rank					
Rathian	Rathian Plate	10	Tail Carve	High Rank					
Rathian	Rathian Scale	7	Tail Carve	High Rank					
Rathian	Rathian Ruby	3	Tail Carve	High Rank					
Rathian	Rathian Shard	57	Tail Carve	G Rank					
Rathian	Rath Medulla	16	Tail Carve	G Rank					
Rathian	Rathian Spike+	10	Tail Carve	G Rank					
Rathian	Rathian Surspike	10	Tail Carve	G Rank					
Rathian	Rathian Ruby	5	Tail Carve	G Rank					
Rathian	Rathian Mantle	2	Tail Carve	G Rank					
Rathian	Rathian Shell	30	Capture	Low Rank					
Rathian	Rathian Scale	25	Capture	Low Rank					
Rathian	Rath Marrow	23	Capture	Low Rank					
Rathian	Flame Sac	20	Capture	Low Rank					
Rathian	Rathian Plate	2	Capture	Low Rank					
Rathian	Rathian Carapace	30	Capture	High Rank					
Rathian	Rathian Scale+	22	Capture	High Rank					
Rathian	Inferno Sac	15	Capture	High Rank					
Rathian	Rath Medulla	13	Capture	High Rank					
Rathian	Rath Marrow	13	Capture	High Rank					
Rathian	Rathian Plate	4	Capture	High Rank					
Rathian	Rathian Ruby	3	Capture	High Rank					
Rathian	Rathian Cortex	34	Capture	G Rank					
Rathian	Rathian Shard	24	Capture	G Rank					
Rathian	Conflagrant Sac	20	Capture	G Rank					
Rathian	Rath Medulla	16	Capture	G Rank					
Rathian	Rathian Ruby	4	Capture	G Rank					
Rathian	Rathian Mantle	2	Capture	G Rank					
Rathian	Rathian Shell	71	Break Part - Head	Low Rank					
Rathian	Rathian Scale	25	Break Part - Head	Low Rank					
Rathian	Rathian Plate	4	Break Part - Head	Low Rank					
Rathian	Rathian Carapace	68	Break Part - Head	High Rank					
Rathian	Rathian Scale+	20	Break Part - Head	High Rank					
Rathian	Rathian Shell	8	Break Part - Head	High Rank					
Rathian	Rathian Ruby	4	Break Part - Head	High Rank					
Rathian	Rathian Cortex	68	Break Part - Head	G Rank					
Rathian	Rathian Shard	20	Break Part - Head	G Rank					
Rathian	Rathian Carapace	10	Break Part - Head	G Rank					
Rathian	Rathian Mantle	2	Break Part - Head	G Rank					
Rathian	Rath Talon	70	Break Part - Wing	Low Rank					
Rathian	Rathian Webbing	15	Break Part - Wing	Low Rank					
Rathian	Wyvern Claw	15	Break Part - Wing	Low Rank					
Rathian	Rath Talon	60	Break Part - Wing	High Rank					
Rathian	Rathian Scale+	15	Break Part - Wing	High Rank					
Rathian	Wyvern Claw	15	Break Part - Wing	High Rank					
Rathian	Rathian Webbing	10	Break Part - Wing	High Rank					
Rathian	Rath Ripper	65	Break Part - Wing	G Rank					
Rathian	Rathian Shard	25	Break Part - Wing	G Rank					
Rathian	Wyvern Claw	10	Break Part - Wing	G Rank					
Rathian	Rathian Shell	30	Free Hunt	Low Rank					
Rathian	Rathian Scale	28	Free Hunt	Low Rank					
Rathian	Flame Sac	22	Free Hunt	Low Rank					
Rathian	Rath Marrow	18	Free Hunt	Low Rank					
Rathian	Rathian Plate	2	Free Hunt	Low Rank					
Rathian	Rathian Carapace	28	Free Hunt	High Rank					
Rathian	Rathian Scale+	20	Free Hunt	High Rank					
Rathian	Inferno Sac	16	Free Hunt	High Rank					
Rathian	Rath Marrow	13	Free Hunt	High Rank					
Rathian	Rath Medulla	8	Free Hunt	High Rank					
Rathian	Rathian Plate	6	Free Hunt	High Rank					
Rathian	Flame Sac	5	Free Hunt	High Rank					
Rathian	Rathian Ruby	4	Free Hunt	High Rank					
Rathian	Rathian Cortex	28	Free Hunt	G Rank					
Rathian	Conflagrant Sac	25	Free Hunt	G Rank					
Rathian	Rathian Shard	20	Free Hunt	G Rank					
Rathian	Rath Medulla	13	Free Hunt	G Rank					
Rathian	Inferno Sac	6	Free Hunt	G Rank					
Rathian	Rathian Ruby	5	Free Hunt	G Rank					
Rathian	Rathian Mantle	3	Free Hunt	G Rank					
Pink Rathian	P.Rathian Scale+	40	Body Carve	High Rank					
Pink Rathian	P.Rath Carapace	30	Body Carve	High Rank					
Pink Rathian	Inferno Sac	13	Body Carve	High Rank					
Pink Rathian	Rathian Webbing	11	Body Carve	High Rank					
Pink Rathian	Rathian Spike+	6	Body Carve	High Rank					
Pink Rathian	P.Rathian Shard	37	Body Carve	G Rank					
Pink Rathian	P.Rathian Cortex	32	Body Carve	G Rank					
Pink Rathian	Conflagrant Sac	14	Body Carve	G Rank					
Pink Rathian	P.Rath Carapace	8	Body Carve	G Rank					
Pink Rathian	Rathian Spike+	6	Body Carve	G Rank					
Pink Rathian	Rathian Surspike	3	Body Carve	G Rank					
Pink Rathian	P.Rathian Scale+	58	Tail Carve	High Rank					
Pink Rathian	Rathian Spike+	16	Tail Carve	High Rank					
Pink Rathian	Rath Medulla	12	Tail Carve	High Rank					
Pink Rathian	Rathian Plate	10	Tail Carve	High Rank					
Pink Rathian	Rathian Ruby	4	Tail Carve	High Rank					
Pink Rathian	P.Rathian Shard	54	Tail Carve	G Rank					
Pink Rathian	Rath Medulla	16	Tail Carve	G Rank					
Pink Rathian	Rathian Surspike	11	Tail Carve	G Rank					
Pink Rathian	Rathian Spike+	10	Tail Carve	G Rank					
Pink Rathian	Rathian Ruby	6	Tail Carve	G Rank					
Pink Rathian	Rathian Mantle	3	Tail Carve	G Rank					
Pink Rathian	Wyvern Tear	38	Tear	High Rank					
Pink Rathian	Lrg Wyvern Tear	37	Tear	High Rank					
Pink Rathian	P.Rathian Scale+	15	Tear	High Rank					
Pink Rathian	Rathian Spike+	8	Tear	High Rank					
Pink Rathian	Rathian Ruby	2	Tear	High Rank					
Pink Rathian	Lrg Wyvern Tear	50	Tear	G Rank					
Pink Rathian	Wyvern Tear	25	Tear	G Rank					
Pink Rathian	P.Rathian Shard	23	Tear	G Rank					
Pink Rathian	Rathian Mantle	2	Tear	G Rank					
Pink Rathian	P.Rath Carapace	30	Capture	High Rank					
Pink Rathian	P.Rathian Scale+	20	Capture	High Rank					
Pink Rathian	Inferno Sac	16	Capture	High Rank					
Pink Rathian	Rath Medulla	15	Capture	High Rank					
Pink Rathian	Rath Marrow	10	Capture	High Rank					
Pink Rathian	Rathian Plate	5	Capture	High Rank					
Pink Rathian	Rathian Ruby	4	Capture	High Rank					
Pink Rathian	P.Rathian Cortex	34	Capture	G Rank					
Pink Rathian	P.Rathian Shard	22	Capture	G Rank					
Pink Rathian	Conflagrant Sac	18	Capture	G Rank					
Pink Rathian	Rath Medulla	11	Capture	G Rank					
Pink Rathian	Rathian Surspike	11	Capture	G Rank					
Pink Rathian	Rathian Ruby	5	Capture	G Rank					
Pink Rathian	Rathian Mantle	3	Capture	G Rank					
Pink Rathian	P.Rath Carapace	76	Break Part - Head	High Rank					
Pink Rathian	P.Rathian Scale+	20	Break Part - Head	High Rank					
Pink Rathian	Rathian Ruby	4	Break Part - Head	High Rank					
Pink Rathian	P.Rathian Cortex	74	Break Part - Head	G Rank					
Pink Rathian	P.Rathian Shard	20	Break Part - Head	G Rank					
Pink Rathian	Rathian Ruby	4	Break Part - Head	G Rank					
Pink Rathian	Rathian Mantle	2	Break Part - Head	G Rank					
Pink Rathian	P.Rath Talon	60	Break Part - Wing	High Rank					
Pink Rathian	P.Rathian Scale+	15	Break Part - Wing	High Rank					
Pink Rathian	Wyvern Claw	15	Break Part - Wing	High Rank					
Pink Rathian	Rathian Webbing	10	Break Part - Wing	High Rank					
Pink Rathian	Rath Ripper	70	Break Part - Wing	G Rank					
Pink Rathian	P.Rathian Shard	25	Break Part - Wing	G Rank					
Pink Rathian	Wyvern Claw	5	Break Part - Wing	G Rank					
Pink Rathian	P.Rath Carapace	24	Free Hunt	High Rank					
Pink Rathian	P.Rathian Scale+	22	Free Hunt	High Rank					
Pink Rathian	Inferno Sac	18	Free Hunt	High Rank					
Pink Rathian	Rath Marrow	12	Free Hunt	High Rank					
Pink Rathian	Rath Medulla	9	Free Hunt	High Rank					
Pink Rathian	Rathian Plate	5	Free Hunt	High Rank					
Pink Rathian	Rathian Ruby	5	Free Hunt	High Rank					
Pink Rathian	Rathian Spike+	5	Free Hunt	High Rank					
Pink Rathian	P.Rathian Cortex	24	Free Hunt	G Rank					
Pink Rathian	P.Rathian Shard	22	Free Hunt	G Rank					
Pink Rathian	Conflagrant Sac	19	Free Hunt	G Rank					
Pink Rathian	Rathian Surspike	16	Free Hunt	G Rank					
Pink Rathian	Rath Medulla	9	Free Hunt	G Rank					
Pink Rathian	Rathian Ruby	6	Free Hunt	G Rank					
Pink Rathian	Rathian Mantle	4	Free Hunt	G Rank					
Gold Rathian	G.Rathian Shard	43	Body Carve	G Rank					
Gold Rathian	G.Rathian Cortex	29	Body Carve	G Rank					
Gold Rathian	Rath Gleem	10	Body Carve	G Rank					
Gold Rathian	G.Rath Surspike	10	Body Carve	G Rank					
Gold Rathian	Conflagrant Sac	8	Body Carve	G Rank					
Gold Rathian	G.Rathian Shard	45	Tail Carve	G Rank					
Gold Rathian	G.Rathian Cortex	30	Tail Carve	G Rank					
Gold Rathian	G.Rath Surspike	13	Tail Carve	G Rank					
Gold Rathian	Rathian Ruby	8	Tail Carve	G Rank					
Gold Rathian	Rathian Mantle	4	Tail Carve	G Rank					
Gold Rathian	Lrg Wyvern Tear	60	Tear	G Rank					
Gold Rathian	G.Rathian Shard	27	Tear	G Rank					
Gold Rathian	Rath Gleem	10	Tear	G Rank					
Gold Rathian	Rathian Mantle	3	Tear	G Rank					
Gold Rathian	G.Rathian Cortex	25	Capture	G Rank					
Gold Rathian	G.Rathian Shard	20	Capture	G Rank					
Gold Rathian	Conflagrant Sac	18	Capture	G Rank					
Gold Rathian	G.Rath Surspike	13	Capture	G Rank					
Gold Rathian	Rath Medulla	9	Capture	G Rank					
Gold Rathian	Rathian Ruby	6	Capture	G Rank					
Gold Rathian	Rath Gleem	5	Capture	G Rank					
Gold Rathian	Rathian Mantle	4	Capture	G Rank					
Gold Rathian	G.Rathian Cortex	72	Break Part - Head	G Rank					
Gold Rathian	G.Rathian Shard	20	Break Part - Head	G Rank					
Gold Rathian	Rathian Ruby	5	Break Part - Head	G Rank					
Gold Rathian	Rathian Mantle	3	Break Part - Head	G Rank					
Gold Rathian	Rath Ripper	70	Break Part - Wing	G Rank					
Gold Rathian	G.Rathian Shard	25	Break Part - Wing	G Rank					
Gold Rathian	Wyvern Claw	5	Break Part - Wing	G Rank					
Royal Ludroth	R.Ludroth Scale	28	Body Carve	Low Rank					
Royal Ludroth	Spongy Hide	23	Body Carve	Low Rank					
Royal Ludroth	R.Ludroth Claw	18	Body Carve	Low Rank					
Royal Ludroth	Dash Extract	15	Body Carve	Low Rank					
Royal Ludroth	Aqua Sac	10	Body Carve	Low Rank					
Royal Ludroth	Quality Sponge	6	Body Carve	Low Rank					
Royal Ludroth	R.Ludroth Scale+	28	Body Carve	High Rank					
Royal Ludroth	Spongy Hide	23	Body Carve	High Rank					
Royal Ludroth	R.Ludroth Claw+	18	Body Carve	High Rank					
Royal Ludroth	Dash Extract	13	Body Carve	High Rank					
Royal Ludroth	Torrent Sac	10	Body Carve	High Rank					
Royal Ludroth	Quality Sponge	8	Body Carve	High Rank					
Royal Ludroth	R.Ludroth Shard	35	Body Carve	G Rank					
Royal Ludroth	Spongy Piel	26	Body Carve	G Rank					
Royal Ludroth	Flood Sac	16	Body Carve	G Rank					
Royal Ludroth	R.Ludroth Talon	15	Body Carve	G Rank					
Royal Ludroth	Dash Extract	8	Body Carve	G Rank					
Royal Ludroth	R.Ludroth Tail	75	Tail Carve	Low Rank					
Royal Ludroth	R.Ludroth Scale	25	Tail Carve	Low Rank					
Royal Ludroth	R.Ludroth Tail	70	Tail Carve	High Rank					
Royal Ludroth	R.Ludroth Scale+	28	Tail Carve	High Rank					
Royal Ludroth	Wyvern Stone	2	Tail Carve	High Rank					
Royal Ludroth	R.Ludroth Lash	70	Tail Carve	G Rank					
Royal Ludroth	R.Ludroth Shard	28	Tail Carve	G Rank					
Royal Ludroth	Lrg Wyvern Stone	2	Tail Carve	G Rank					
Royal Ludroth	Wyvern Tear	75	Tear	Low Rank					
Royal Ludroth	Dash Extract	20	Tear	Low Rank					
Royal Ludroth	R.Ludroth Scale	5	Tear	Low Rank					
Royal Ludroth	Wyvern Tear	38	Tear	High Rank					
Royal Ludroth	Lrg Wyvern Tear	37	Tear	High Rank					
Royal Ludroth	R.Ludroth Scale+	20	Tear	High Rank					
Royal Ludroth	Dash Extract	5	Tear	High Rank					
Royal Ludroth	Lrg Wyvern Tear	50	Tear	G Rank					
Royal Ludroth	Wyvern Tear	25	Tear	G Rank					
Royal Ludroth	R.Ludroth Shard	15	Tear	G Rank					
Royal Ludroth	Dash Extract	10	Tear	G Rank					
Royal Ludroth	Dash Extract	32	Capture	Low Rank					
Royal Ludroth	Aqua Sac	25	Capture	Low Rank					
Royal Ludroth	R.Ludroth Claw	20	Capture	Low Rank					
Royal Ludroth	R.Ludroth Scale	13	Capture	Low Rank					
Royal Ludroth	Spongy Hide	10	Capture	Low Rank					
Royal Ludroth	Torrent Sac	22	Capture	High Rank					
Royal Ludroth	R.Ludroth Crest+	18	Capture	High Rank					
Royal Ludroth	Spongy Hide+	17	Capture	High Rank					
Royal Ludroth	Dash Extract	15	Capture	High Rank					
Royal Ludroth	R.Ludroth Claw+	15	Capture	High Rank					
Royal Ludroth	R.Ludroth Claw	10	Capture	High Rank					
Royal Ludroth	Wyvern Stone	3	Capture	High Rank					
Royal Ludroth	Flood Sac	22	Capture	G Rank					
Royal Ludroth	Spongy Piel	20	Capture	G Rank					
Royal Ludroth	Chic Crest	18	Capture	G Rank					
Royal Ludroth	R.Ludroth Talon	16	Capture	G Rank					
Royal Ludroth	Dash Extract	11	Capture	G Rank					
Royal Ludroth	R.Ludroth Claw+	10	Capture	G Rank					
Royal Ludroth	Lrg Wyvern Stone	3	Capture	G Rank					
Royal Ludroth	R.Ludroth Crest	80	Break Part - Crest	Low Rank					
Royal Ludroth	R.Ludroth Scale	20	Break Part - Crest	Low Rank					
Royal Ludroth	R.Ludroth Crest+	45	Break Part - Crest	High Rank					
Royal Ludroth	R.Ludroth Crest	35	Break Part - Crest	High Rank					
Royal Ludroth	R.Ludroth Scale+	20	Break Part - Crest	High Rank					
Royal Ludroth	Chic Crest	45	Break Part - Crest	G Rank					
Royal Ludroth	R.Ludroth Crest+	35	Break Part - Crest	G Rank					
Royal Ludroth	R.Ludroth Shard	20	Break Part - Crest	G Rank					
Royal Ludroth	Spongy Hide	45	Break Part - Mane	Low Rank					
Royal Ludroth	Quality Sponge	25	Break Part - Mane	Low Rank					
Royal Ludroth	Dash Extract	20	Break Part - Mane	Low Rank					
Royal Ludroth	R.Ludroth Scale	10	Break Part - Mane	Low Rank					
Royal Ludroth	Spongy Hide+	50	Break Part - Mane	High Rank					
Royal Ludroth	Quality Sponge	15	Break Part - Mane	High Rank					
Royal Ludroth	Dash Extract	12	Break Part - Mane	High Rank					
Royal Ludroth	R.Ludroth Scale+	10	Break Part - Mane	High Rank					
Royal Ludroth	R.Ludroth Scale	8	Break Part - Mane	High Rank					
Royal Ludroth	Spongy Hide	5	Break Part - Mane	High Rank					
Royal Ludroth	Spongy Piel	55	Break Part - Mane	G Rank					
Royal Ludroth	R.Ludroth Shard	22	Break Part - Mane	G Rank					
Royal Ludroth	Dash Extract	10	Break Part - Mane	G Rank					
Royal Ludroth	R.Ludroth Scale	8	Break Part - Mane	G Rank					
Royal Ludroth	Spongy Hide+	5	Break Part - Mane	G Rank					
Royal Ludroth	Torrent Sac	22	Free Hunt	High Rank					
Royal Ludroth	R.Ludroth Crest+	20	Free Hunt	High Rank					
Royal Ludroth	Spongy Hide+	19	Free Hunt	High Rank					
Royal Ludroth	R.Ludroth Claw+	16	Free Hunt	High Rank					
Royal Ludroth	Dash Extract	11	Free Hunt	High Rank					
Royal Ludroth	R.Ludroth Claw	8	Free Hunt	High Rank					
Royal Ludroth	Wyvern Stone	4	Free Hunt	High Rank					
Royal Ludroth	Chic Crest	22	Free Hunt	G Rank					
Royal Ludroth	Flood Sac	22	Free Hunt	G Rank					
Royal Ludroth	Spongy Piel	20	Free Hunt	G Rank					
Royal Ludroth	R.Ludroth Talon	15	Free Hunt	G Rank					
Royal Ludroth	R.Ludroth Claw+	10	Free Hunt	G Rank					
Royal Ludroth	Dash Extract	7	Free Hunt	G Rank					
Royal Ludroth	Lrg Wyvern Stone	4	Free Hunt	G Rank					
Purple Ludroth	P.Ludroth Scale+	30	Body Carve	High Rank					
Purple Ludroth	Plum Spongy Hide	25	Body Carve	High Rank					
Purple Ludroth	P.Ludroth Claw+	20	Body Carve	High Rank					
Purple Ludroth	Dash Extract	15	Body Carve	High Rank					
Purple Ludroth	Torrent Sac	10	Body Carve	High Rank					
Purple Ludroth	P.Ludroth Shard	35	Body Carve	G Rank					
Purple Ludroth	Plum Spongy Piel	26	Body Carve	G Rank					
Purple Ludroth	P.Ludroth Talon	16	Body Carve	G Rank					
Purple Ludroth	Flood Sac	16	Body Carve	G Rank					
Purple Ludroth	Dash Extract	7	Body Carve	G Rank					
Purple Ludroth	R.Ludroth Tail	55	Tail Carve	High Rank					
Purple Ludroth	P.Ludroth Scale+	42	Tail Carve	High Rank					
Purple Ludroth	Wyvern Stone	3	Tail Carve	High Rank					
Purple Ludroth	R.Ludroth Lash	62	Tail Carve	G Rank					
Purple Ludroth	P.Ludroth Shard	28	Tail Carve	G Rank					
Purple Ludroth	Lrg Wyvern Stone	3	Tail Carve	G Rank					
Purple Ludroth	Wyvern Tear	38	Tear	High Rank					
Purple Ludroth	Lrg Wyvern Tear	37	Tear	High Rank					
Purple Ludroth	Dash Extract	15	Tear	High Rank					
Purple Ludroth	P.Ludroth Scale+	10	Tear	High Rank					
Purple Ludroth	Lrg Wyvern Tear	50	Tear	G Rank					
Purple Ludroth	Wyvern Tear	25	Tear	G Rank					
Purple Ludroth	P.Ludroth Shard	15	Tear	G Rank					
Purple Ludroth	Dash Extract	10	Tear	G Rank					
Purple Ludroth	Plum Spongy Hide	32	Capture	High Rank					
Purple Ludroth	Torrent Sac	22	Capture	High Rank					
Purple Ludroth	R.Ludroth Crest+	18	Capture	High Rank					
Purple Ludroth	Dash Extract	15	Capture	High Rank					
Purple Ludroth	Aqua Sac	10	Capture	High Rank					
Purple Ludroth	Wyvern Stone	3	Capture	High Rank					
Purple Ludroth	Plum Spongy Piel	34	Capture	G Rank					
Purple Ludroth	Flood Sac	23	Capture	G Rank					
Purple Ludroth	Chic Crest	18	Capture	G Rank					
Purple Ludroth	Dash Extract	11	Capture	G Rank					
Purple Ludroth	Torrent Sac	10	Capture	G Rank					
Purple Ludroth	Lrg Wyvern Stone	4	Capture	G Rank					
Purple Ludroth	R.Ludroth Crest+	60	Break Part - Crest	High Rank					
Purple Ludroth	P.Ludroth Scale+	40	Break Part - Crest	High Rank					
Purple Ludroth	Chic Crest	60	Break Part - Crest	G Rank					
Purple Ludroth	P.Ludroth Shard	40	Break Part - Crest	G Rank					
Purple Ludroth	Plum Spongy Hide	55	Break Part - Mane	High Rank					
Purple Ludroth	Dash Extract	20	Break Part - Mane	High Rank					
Purple Ludroth	Quality Sponge	15	Break Part - Mane	High Rank					
Purple Ludroth	P.Ludroth Scale+	10	Break Part - Mane	High Rank					
Purple Ludroth	Plum Spongy Piel	65	Break Part - Mane	G Rank					
Purple Ludroth	P.Ludroth Shard	23	Break Part - Mane	G Rank					
Purple Ludroth	Dash Extract	12	Break Part - Mane	G Rank					
Purple Ludroth	Plum Spongy Hide	32	Free Hunt	High Rank					
Purple Ludroth	Torrent Sac	25	Free Hunt	High Rank					
Purple Ludroth	R.Ludroth Crest+	18	Free Hunt	High Rank					
Purple Ludroth	Dash Extract	13	Free Hunt	High Rank					
Purple Ludroth	Aqua Sac	8	Free Hunt	High Rank					
Purple Ludroth	Wyvern Stone	4	Free Hunt	High Rank					
Purple Ludroth	Plum Spongy Piel	34	Free Hunt	G Rank					
Purple Ludroth	Flood Sac	23	Free Hunt	G Rank					
Purple Ludroth	Chic Crest	22	Free Hunt	G Rank					
Purple Ludroth	Torrent Sac	10	Free Hunt	G Rank					
Purple Ludroth	Dash Extract	6	Free Hunt	G Rank					
Purple Ludroth	Lrg Wyvern Stone	5	Free Hunt	G Rank					
Uragaan	Uragaan Scale	46	Body Carve	Low Rank					
Uragaan	Uragaan Shell	34	Body Carve	Low Rank					
Uragaan	Uragaan Jaw	12	Body Carve	Low Rank					
Uragaan	Uragaan Scute	8	Body Carve	Low Rank					
Uragaan	Uragaan Scale+	42	Body Carve	High Rank					
Uragaan	Uragaan Carapace	28	Body Carve	High Rank					
Uragaan	Uragaan Scute	12	Body Carve	High Rank					
Uragaan	Uragaan Jaw	10	Body Carve	High Rank					
Uragaan	Uragaan Marrow	8	Body Carve	High Rank					
Uragaan	Uragaan Shard	46	Body Carve	G Rank					
Uragaan	Uragaan Cortex	34	Body Carve	G Rank					
Uragaan	Uragaan Jaw+	12	Body Carve	G Rank					
Uragaan	Uragaan Scute+	8	Body Carve	G Rank					
Uragaan	Uragaan Scale	58	Tail Carve	Low Rank					
Uragaan	Uragaan Scute	32	Tail Carve	Low Rank					
Uragaan	Uragaan Marrow	10	Tail Carve	Low Rank					
Uragaan	Uragaan Scale+	58	Tail Carve	High Rank					
Uragaan	Uragaan Scute	25	Tail Carve	High Rank					
Uragaan	Uragaan Marrow	14	Tail Carve	High Rank					
Uragaan	Uragaan Ruby	3	Tail Carve	High Rank					
Uragaan	Uragaan Shard	58	Tail Carve	G Rank					
Uragaan	Uragaan Scute+	38	Tail Carve	G Rank					
Uragaan	Uragaan Ruby	4	Tail Carve	G Rank					
Uragaan	Uragaan Pallium	2	Tail Carve	G Rank					
Uragaan	Wyvern Tear	74	Tear	Low Rank					
Uragaan	Lava Nugget	18	Tear	Low Rank					
Uragaan	Uragaan Marrow	8	Tear	Low Rank					
Uragaan	Wyvern Tear	38	Tear	High Rank					
Uragaan	Lrg Wyvern Tear	37	Tear	High Rank					
Uragaan	Lava Nugget	14	Tear	High Rank					
Uragaan	Uragaan Marrow	9	Tear	High Rank					
Uragaan	Uragaan Ruby	2	Tear	High Rank					
Uragaan	Lrg Wyvern Tear	50	Tear	G Rank					
Uragaan	Uragaan Cortex	23	Tear	G Rank					
Uragaan	Wyvern Tear	22	Tear	G Rank					
Uragaan	Uragaan Ruby	3	Tear	G Rank					
Uragaan	Uragaan Pallium	2	Tear	G Rank					
Uragaan	Lava Nugget	50	Mining	Low Rank					
Uragaan	Firestone	43	Mining	Low Rank					
Uragaan	Coal	7	Mining	Low Rank					
